year,province,cause,weather,deaths,seriousInjuries,minorInjuries,totalInjuries,severityScore,riskLevel
2025,"ลพบุรี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,1,Low
2025,"นครสวรรค์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"นครสวรรค์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ตรัง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"สุพรรณบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"ตราด","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"สมุทรสาคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"พัทลุง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,1,1,6,Medium
2025,"ชัยภูมิ","บรรทุกเกินอัตรา","แจ่มใส",0,0,0,0,0,Low
2025,"นครศรีธรรมราช","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,1,1,1,Low
2025,"ลพบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"พัทลุง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"นครพนม","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"กาญจนบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"กรุงเทพมหานคร","หลับใน","แจ่มใส",0,1,0,1,3,Low
2025,"อุบลราชธานี","หลับใน","แจ่มใส",0,0,1,1,1,Low
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,5,Medium
2025,"สกลนคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"สมุทรปราการ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ประจวบคีรีขันธ์","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,1,Low
2025,"ชลบุรี","ฝ่าฝืนสัญญาณไฟ/เครื่องหมายจราจร","แจ่มใส",0,0,3,3,3,Low
2025,"เพชรบูรณ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ฉะเชิงเทรา","หลับใน","แจ่มใส",0,0,0,0,0,Low
2025,"สุพรรณบุรี","หลับใน","แจ่มใส",0,0,1,1,1,Low
2025,"บึงกาฬ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"เพชรบูรณ์","แซงรถอย่างผิดกฎหมาย","แจ่มใส",1,0,0,0,5,Medium
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"กาญจนบุรี","หลับใน","แจ่มใส",1,0,1,1,6,Medium
2025,"ยโสธร","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,0,0,0,Low
2025,"ชัยนาท","ฝ่าฝืนสัญญาณไฟ/เครื่องหมายจราจร","แจ่มใส",0,0,1,1,1,Low
2025,"กาฬสินธุ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,6,6,11,High
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ระยอง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"เพชรบูรณ์","หลับใน","แจ่มใส",0,0,0,0,0,Low
2025,"เชียงราย","หลับใน","แจ่มใส",0,0,0,0,0,Low
2025,"เลย","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"เลย","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,4,4,4,Medium
2025,"พะเยา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,3,Low
2025,"อำนาจเจริญ","เมาสุรา","แจ่มใส",0,0,1,1,1,Low
2025,"หนองบัวลำภู","หลับใน","แจ่มใส",0,0,0,0,0,Low
2025,"พะเยา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,1,0,1,8,Medium
2025,"อยุธยา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"สุราษฎร์ธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,5,Medium
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,5,Medium
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"น่าน","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"เชียงใหม่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"อุตรดิตถ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ลพบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,5,Medium
2025,"ระยอง","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,5,0,5,15,High
2025,"นราธิวาส","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"นครสวรรค์","หลับใน","แจ่มใส",0,0,0,0,0,Low
2025,"สมุทรปราการ","ระบบห้ามล้อขัดข้อง/ระบบเบรกชำรุด","แจ่มใส",0,0,0,0,0,Low
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"นครปฐม","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"สุพรรณบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ตราด","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"กระบี่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,4,4,4,Medium
2025,"แพร่","ทางโค้งอันตราย","แจ่มใส",0,0,0,0,0,Low
2025,"นครสวรรค์","ขับรถย้อนศร","แจ่มใส",0,0,3,3,3,Low
2025,"ลพบุรี","ไม่ให้สัญญาณชะลอ/เลี้ยว","แจ่มใส",0,0,1,1,1,Low
2025,"ฉะเชิงเทรา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"กระบี่","หลับใน","แจ่มใส",0,0,0,0,0,Low
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,5,Medium
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"สุราษฎร์ธานี","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,0,Low
2025,"ร้อยเอ็ด","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,5,Medium
2025,"ปราจีนบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ปราจีนบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ระนอง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ลำพูน","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ประจวบคีรีขันธ์","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,0,0,0,Low
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"สมุทรสาคร","หลับใน","แจ่มใส",0,0,0,0,0,Low
2025,"เชียงใหม่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ตรัง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
